occupation_id,n_revealed,strategy,digits,method,prior,p@5,p@10,mrr
532,40,core_first,1,raw_distance,0.12098765432098765,0.6,0.4,1.0
532,40,core_first,1,raw_correlation,0.12098765432098765,0.4,0.3,1.0
532,40,core_first,1,mf_latent,0.12098765432098765,0.4,0.4,1.0
532,40,core_first,1,mf_impute,0.12098765432098765,1.0,0.8,1.0
532,40,core_first,2,random,0.018518518518518517,0.0,0.0,0.03571428571428571
532,40,core_first,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
532,40,core_first,2,raw_distance,0.018518518518518517,0.6,0.4,1.0
532,40,core_first,2,raw_correlation,0.018518518518518517,0.4,0.3,1.0
532,40,core_first,2,mf_latent,0.018518518518518517,0.4,0.4,1.0
532,40,core_first,2,mf_impute,0.018518518518518517,0.8,0.5,1.0
536,40,core_first,1,random,0.12098765432098765,0.0,0.0,0.05555555555555555
536,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
536,40,core_first,1,raw_distance,0.12098765432098765,0.8,0.8,1.0
536,40,core_first,1,raw_correlation,0.12098765432098765,0.8,0.9,1.0
536,40,core_first,1,mf_latent,0.12098765432098765,1.0,0.8,1.0
536,40,core_first,1,mf_impute,0.12098765432098765,1.0,1.0,1.0
536,40,core_first,2,random,0.018518518518518517,0.0,0.0,0.03225806451612903
536,40,core_first,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
536,40,core_first,2,raw_distance,0.018518518518518517,0.8,0.7,1.0
536,40,core_first,2,raw_correlation,0.018518518518518517,0.8,0.7,1.0
536,40,core_first,2,mf_latent,0.018518518518518517,1.0,0.7,1.0
536,40,core_first,2,mf_impute,0.018518518518518517,0.8,0.7,1.0
538,40,core_first,1,random,0.12098765432098765,0.0,0.3,0.125
538,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
538,40,core_first,1,raw_distance,0.12098765432098765,1.0,0.6,1.0
538,40,core_first,1,raw_correlation,0.12098765432098765,1.0,0.7,1.0
538,40,core_first,1,mf_latent,0.12098765432098765,1.0,1.0,1.0
538,40,core_first,1,mf_impute,0.12098765432098765,1.0,0.7,1.0
538,40,core_first,2,random,0.018518518518518517,0.0,0.1,0.125
538,40,core_first,2,popular_group,0.018518518518518517,0.0,0.0,0.002136752136752137
538,40,core_first,2,raw_distance,0.018518518518518517,1.0,0.6,1.0
538,40,core_first,2,raw_correlation,0.018518518518518517,0.8,0.4,1.0
538,40,core_first,2,mf_latent,0.018518518518518517,1.0,0.8,1.0
538,40,core_first,2,mf_impute,0.018518518518518517,0.6,0.4,0.5
563,40,core_first,1,random,0.12098765432098765,0.0,0.2,0.125
563,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
563,40,core_first,1,raw_distance,0.12098765432098765,0.8,0.8,1.0
563,40,core_first,1,raw_correlation,0.12098765432098765,0.8,0.7,1.0
563,40,core_first,1,mf_latent,0.12098765432098765,0.8,0.8,1.0
563,40,core_first,1,mf_impute,0.12098765432098765,0.2,0.1,1.0
563,40,core_first,2,random,0.03827160493827161,0.0,0.0,0.05263157894736842
563,40,core_first,2,popular_group,0.03827160493827161,0.0,0.0,0.002066115702479339
563,40,core_first,2,raw_distance,0.03827160493827161,0.6,0.5,1.0
563,40,core_first,2,raw_correlation,0.03827160493827161,0.8,0.6,1.0
563,40,core_first,2,mf_latent,0.03827160493827161,0.8,0.6,1.0
563,40,core_first,2,mf_impute,0.03827160493827161,0.2,0.1,1.0
570,40,core_first,1,random,0.12098765432098765,0.0,0.0,0.07142857142857142
570,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
570,40,core_first,1,raw_distance,0.12098765432098765,1.0,0.9,1.0
570,40,core_first,1,raw_correlation,0.12098765432098765,0.6,0.8,0.5
570,40,core_first,1,mf_latent,0.12098765432098765,1.0,1.0,1.0
570,40,core_first,1,mf_impute,0.12098765432098765,1.0,0.6,1.0
570,40,core_first,2,random,0.03827160493827161,0.0,0.0,0.023255813953488372
570,40,core_first,2,popular_group,0.03827160493827161,0.0,0.0,0.002066115702479339
570,40,core_first,2,raw_distance,0.03827160493827161,0.6,0.4,1.0
570,40,core_first,2,raw_correlation,0.03827160493827161,0.2,0.5,0.5
570,40,core_first,2,mf_latent,0.03827160493827161,0.8,0.6,1.0
570,40,core_first,2,mf_impute,0.03827160493827161,0.4,0.3,0.3333333333333333
582,40,core_first,1,random,0.12098765432098765,0.0,0.1,0.125
582,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
582,40,core_first,1,raw_distance,0.12098765432098765,0.8,0.6,1.0
582,40,core_first,1,raw_correlation,0.12098765432098765,1.0,1.0,1.0
582,40,core_first,1,mf_latent,0.12098765432098765,1.0,0.8,1.0
582,40,core_first,1,mf_impute,0.12098765432098765,1.0,0.8,1.0
582,40,core_first,2,random,0.037037037037037035,0.0,0.1,0.125
582,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
582,40,core_first,2,raw_distance,0.037037037037037035,0.2,0.1,1.0
582,40,core_first,2,raw_correlation,0.037037037037037035,0.4,0.4,1.0
582,40,core_first,2,mf_latent,0.037037037037037035,0.4,0.3,0.5
582,40,core_first,2,mf_impute,0.037037037037037035,0.2,0.1,1.0
591,40,core_first,1,random,0.12098765432098765,0.0,0.0,0.058823529411764705
591,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
591,40,core_first,1,raw_distance,0.12098765432098765,0.6,0.5,1.0
591,40,core_first,1,raw_correlation,0.12098765432098765,0.6,0.8,1.0
591,40,core_first,1,mf_latent,0.12098765432098765,0.6,0.5,0.5
591,40,core_first,1,mf_impute,0.12098765432098765,0.6,0.6,1.0
591,40,core_first,2,random,0.037037037037037035,0.0,0.0,0.047619047619047616
591,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
591,40,core_first,2,raw_distance,0.037037037037037035,0.6,0.3,1.0
591,40,core_first,2,raw_correlation,0.037037037037037035,0.4,0.4,0.3333333333333333
591,40,core_first,2,mf_latent,0.037037037037037035,0.4,0.3,0.5
591,40,core_first,2,mf_impute,0.037037037037037035,0.2,0.3,0.2
594,40,core_first,1,random,0.12098765432098765,0.0,0.0,0.05263157894736842
594,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
594,40,core_first,1,raw_distance,0.12098765432098765,0.4,0.4,1.0
594,40,core_first,1,raw_correlation,0.12098765432098765,0.8,0.4,1.0
594,40,core_first,1,mf_latent,0.12098765432098765,0.4,0.4,1.0
594,40,core_first,1,mf_impute,0.12098765432098765,0.6,0.4,1.0
594,40,core_first,2,random,0.037037037037037035,0.0,0.0,0.013333333333333334
594,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
594,40,core_first,2,raw_distance,0.037037037037037035,0.2,0.2,1.0
594,40,core_first,2,raw_correlation,0.037037037037037035,0.4,0.2,0.5
594,40,core_first,2,mf_latent,0.037037037037037035,0.4,0.2,1.0
594,40,core_first,2,mf_impute,0.037037037037037035,0.4,0.2,0.3333333333333333
596,40,core_first,1,random,0.12098765432098765,0.0,0.2,0.16666666666666666
596,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
596,40,core_first,1,raw_distance,0.12098765432098765,0.4,0.7,0.5
596,40,core_first,1,raw_correlation,0.12098765432098765,0.8,0.9,1.0
596,40,core_first,1,mf_latent,0.12098765432098765,0.4,0.7,0.25
596,40,core_first,1,mf_impute,0.12098765432098765,0.0,0.0,0.09090909090909091
596,40,core_first,2,random,0.037037037037037035,0.0,0.1,0.16666666666666666
596,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
596,40,core_first,2,raw_distance,0.037037037037037035,0.0,0.0,0.07692307692307693
596,40,core_first,2,raw_correlation,0.037037037037037035,0.2,0.2,1.0
596,40,core_first,2,mf_latent,0.037037037037037035,0.4,0.3,0.25
596,40,core_first,2,mf_impute,0.037037037037037035,0.0,0.0,0.012195121951219513
597,40,core_first,1,random,0.12098765432098765,0.0,0.2,0.14285714285714285
597,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
597,40,core_first,1,raw_distance,0.12098765432098765,0.6,0.7,1.0
597,40,core_first,1,raw_correlation,0.12098765432098765,0.8,0.8,1.0
597,40,core_first,1,mf_latent,0.12098765432098765,0.8,0.8,1.0
597,40,core_first,1,mf_impute,0.12098765432098765,0.4,0.7,0.25
597,40,core_first,2,random,0.037037037037037035,0.0,0.1,0.14285714285714285
597,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
597,40,core_first,2,raw_distance,0.037037037037037035,0.6,0.7,1.0
597,40,core_first,2,raw_correlation,0.037037037037037035,0.8,0.8,1.0
597,40,core_first,2,mf_latent,0.037037037037037035,0.8,0.8,1.0
597,40,core_first,2,mf_impute,0.037037037037037035,0.4,0.7,0.25
605,40,core_first,1,random,0.12098765432098765,0.2,0.3,0.3333333333333333
605,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
605,40,core_first,1,raw_distance,0.12098765432098765,0.2,0.1,0.3333333333333333
605,40,core_first,1,raw_correlation,0.12098765432098765,0.6,0.7,1.0
605,40,core_first,1,mf_latent,0.12098765432098765,0.8,0.7,0.5
605,40,core_first,1,mf_impute,0.12098765432098765,0.2,0.4,0.2
605,40,core_first,2,random,0.037037037037037035,0.2,0.3,0.3333333333333333
605,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
605,40,core_first,2,raw_distance,0.037037037037037035,0.0,0.0,0.029411764705882353
605,40,core_first,2,raw_correlation,0.037037037037037035,0.2,0.2,0.3333333333333333
605,40,core_first,2,mf_latent,0.037037037037037035,0.2,0.3,0.2
605,40,core_first,2,mf_impute,0.037037037037037035,0.0,0.1,0.1
607,40,core_first,1,random,0.12098765432098765,0.0,0.1,0.125
607,40,core_first,1,popular_group,0.12098765432098765,0.0,0.0,0.002173913043478261
607,40,core_first,1,raw_distance,0.12098765432098765,0.2,0.4,0.2
607,40,core_first,1,raw_correlation,0.12098765432098765,0.6,0.5,1.0
607,40,core_first,1,mf_latent,0.12098765432098765,0.4,0.3,0.5
607,40,core_first,1,mf_impute,0.12098765432098765,0.6,0.4,1.0
607,40,core_first,2,random,0.037037037037037035,0.0,0.0,0.008695652173913044
607,40,core_first,2,popular_group,0.037037037037037035,0.0,0.0,0.001937984496124031
607,40,core_first,2,raw_distance,0.037037037037037035,0.0,0.2,0.1111111111111111
607,40,core_first,2,raw_correlation,0.037037037037037035,0.4,0.3,1.0
607,40,core_first,2,mf_latent,0.037037037037037035,0.0,0.1,0.125
607,40,core_first,2,mf_impute,0.037037037037037035,0.0,0.1,0.125
627,40,core_first,1,random,0.15185185185185185,0.0,0.0,0.06666666666666667
627,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
627,40,core_first,1,raw_distance,0.15185185185185185,0.8,0.5,1.0
627,40,core_first,1,raw_correlation,0.15185185185185185,0.6,0.5,1.0
627,40,core_first,1,mf_latent,0.15185185185185185,1.0,0.7,1.0
627,40,core_first,1,mf_impute,0.15185185185185185,1.0,0.6,1.0
627,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.058823529411764705
627,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
627,40,core_first,2,raw_distance,0.08271604938271605,0.8,0.5,1.0
627,40,core_first,2,raw_correlation,0.08271604938271605,0.6,0.5,1.0
627,40,core_first,2,mf_latent,0.08271604938271605,0.8,0.6,1.0
627,40,core_first,2,mf_impute,0.08271604938271605,1.0,0.6,1.0
628,40,core_first,1,random,0.15185185185185185,0.4,0.2,0.3333333333333333
628,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
628,40,core_first,1,raw_distance,0.15185185185185185,1.0,0.6,1.0
628,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.7,1.0
628,40,core_first,1,mf_latent,0.15185185185185185,0.2,0.1,0.3333333333333333
628,40,core_first,1,mf_impute,0.15185185185185185,0.2,0.3,0.3333333333333333
628,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.047619047619047616
628,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
628,40,core_first,2,raw_distance,0.08271604938271605,1.0,0.6,1.0
628,40,core_first,2,raw_correlation,0.08271604938271605,0.8,0.7,1.0
628,40,core_first,2,mf_latent,0.08271604938271605,0.2,0.1,0.3333333333333333
628,40,core_first,2,mf_impute,0.08271604938271605,0.2,0.3,0.3333333333333333
645,40,core_first,1,random,0.15185185185185185,0.2,0.2,0.25
645,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
645,40,core_first,1,raw_distance,0.15185185185185185,0.6,0.6,0.5
645,40,core_first,1,raw_correlation,0.15185185185185185,0.4,0.5,1.0
645,40,core_first,1,mf_latent,0.15185185185185185,0.8,0.6,0.5
645,40,core_first,1,mf_impute,0.15185185185185185,0.6,0.7,1.0
645,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.0625
645,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
645,40,core_first,2,raw_distance,0.08271604938271605,0.6,0.6,0.5
645,40,core_first,2,raw_correlation,0.08271604938271605,0.4,0.5,1.0
645,40,core_first,2,mf_latent,0.08271604938271605,0.6,0.5,0.3333333333333333
645,40,core_first,2,mf_impute,0.08271604938271605,0.4,0.6,0.5
649,40,core_first,1,random,0.15185185185185185,0.0,0.1,0.125
649,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
649,40,core_first,1,raw_distance,0.15185185185185185,1.0,0.9,1.0
649,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.9,1.0
649,40,core_first,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
649,40,core_first,1,mf_impute,0.15185185185185185,0.8,0.9,1.0
649,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.07692307692307693
649,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
649,40,core_first,2,raw_distance,0.08271604938271605,1.0,0.9,1.0
649,40,core_first,2,raw_correlation,0.08271604938271605,0.8,0.9,1.0
649,40,core_first,2,mf_latent,0.08271604938271605,1.0,0.9,1.0
649,40,core_first,2,mf_impute,0.08271604938271605,0.8,0.8,1.0
652,40,core_first,1,random,0.15185185185185185,0.4,0.2,0.5
652,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
652,40,core_first,1,raw_distance,0.15185185185185185,0.8,0.8,1.0
652,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.8,1.0
652,40,core_first,1,mf_latent,0.15185185185185185,0.8,0.9,1.0
652,40,core_first,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
652,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.05
652,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
652,40,core_first,2,raw_distance,0.08271604938271605,0.8,0.8,1.0
652,40,core_first,2,raw_correlation,0.08271604938271605,0.8,0.8,1.0
652,40,core_first,2,mf_latent,0.08271604938271605,0.8,0.8,1.0
652,40,core_first,2,mf_impute,0.08271604938271605,0.8,0.8,1.0
654,40,core_first,1,random,0.15185185185185185,0.2,0.1,1.0
654,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
654,40,core_first,1,raw_distance,0.15185185185185185,1.0,0.8,1.0
654,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.7,1.0
654,40,core_first,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
654,40,core_first,1,mf_impute,0.15185185185185185,1.0,0.9,1.0
654,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.04
654,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
654,40,core_first,2,raw_distance,0.08271604938271605,1.0,0.8,1.0
654,40,core_first,2,raw_correlation,0.08271604938271605,0.8,0.6,1.0
654,40,core_first,2,mf_latent,0.08271604938271605,1.0,0.9,1.0
654,40,core_first,2,mf_impute,0.08271604938271605,0.8,0.8,1.0
669,40,core_first,1,random,0.15185185185185185,0.0,0.0,0.047619047619047616
669,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
669,40,core_first,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
669,40,core_first,1,raw_correlation,0.15185185185185185,1.0,1.0,1.0
669,40,core_first,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
669,40,core_first,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
669,40,core_first,2,random,0.08271604938271605,0.0,0.0,0.047619047619047616
669,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
669,40,core_first,2,raw_distance,0.08271604938271605,1.0,1.0,1.0
669,40,core_first,2,raw_correlation,0.08271604938271605,1.0,1.0,1.0
669,40,core_first,2,mf_latent,0.08271604938271605,1.0,1.0,1.0
669,40,core_first,2,mf_impute,0.08271604938271605,1.0,1.0,1.0
689,40,core_first,1,random,0.15185185185185185,0.4,0.4,1.0
689,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
689,40,core_first,1,raw_distance,0.15185185185185185,0.6,0.4,1.0
689,40,core_first,1,raw_correlation,0.15185185185185185,0.6,0.7,1.0
689,40,core_first,1,mf_latent,0.15185185185185185,0.0,0.2,0.16666666666666666
689,40,core_first,1,mf_impute,0.15185185185185185,0.0,0.5,0.16666666666666666
689,40,core_first,2,random,0.08271604938271605,0.0,0.1,0.1111111111111111
689,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
689,40,core_first,2,raw_distance,0.08271604938271605,0.6,0.3,1.0
689,40,core_first,2,raw_correlation,0.08271604938271605,0.0,0.0,0.05263157894736842
689,40,core_first,2,mf_latent,0.08271604938271605,0.0,0.1,0.125
689,40,core_first,2,mf_impute,0.08271604938271605,0.0,0.5,0.16666666666666666
690,40,core_first,1,random,0.15185185185185185,0.2,0.1,0.25
690,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
690,40,core_first,1,raw_distance,0.15185185185185185,1.0,0.7,1.0
690,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.8,1.0
690,40,core_first,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
690,40,core_first,1,mf_impute,0.15185185185185185,0.8,0.8,0.5
690,40,core_first,2,random,0.08271604938271605,0.2,0.1,0.25
690,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
690,40,core_first,2,raw_distance,0.08271604938271605,1.0,0.7,1.0
690,40,core_first,2,raw_correlation,0.08271604938271605,0.6,0.6,1.0
690,40,core_first,2,mf_latent,0.08271604938271605,1.0,0.9,1.0
690,40,core_first,2,mf_impute,0.08271604938271605,0.8,0.8,0.5
696,40,core_first,1,random,0.15185185185185185,0.4,0.2,0.3333333333333333
696,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
696,40,core_first,1,raw_distance,0.15185185185185185,0.6,0.5,1.0
696,40,core_first,1,raw_correlation,0.15185185185185185,1.0,0.8,1.0
696,40,core_first,1,mf_latent,0.15185185185185185,1.0,1.0,1.0
696,40,core_first,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
696,40,core_first,2,random,0.08271604938271605,0.2,0.1,0.25
696,40,core_first,2,popular_group,0.08271604938271605,1.0,1.0,1.0
696,40,core_first,2,raw_distance,0.08271604938271605,0.6,0.5,1.0
696,40,core_first,2,raw_correlation,0.08271604938271605,1.0,0.8,1.0
696,40,core_first,2,mf_latent,0.08271604938271605,1.0,1.0,1.0
696,40,core_first,2,mf_impute,0.08271604938271605,0.8,0.8,1.0
700,40,core_first,1,random,0.15185185185185185,0.0,0.2,0.14285714285714285
700,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
700,40,core_first,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
700,40,core_first,1,raw_correlation,0.15185185185185185,0.8,0.9,1.0
700,40,core_first,1,mf_latent,0.15185185185185185,1.0,0.9,1.0
700,40,core_first,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
700,40,core_first,2,random,0.030864197530864196,0.0,0.1,0.1111111111111111
700,40,core_first,2,popular_group,0.030864197530864196,0.0,0.0,0.0015873015873015873
700,40,core_first,2,raw_distance,0.030864197530864196,0.4,0.3,1.0
700,40,core_first,2,raw_correlation,0.030864197530864196,0.4,0.5,0.5
700,40,core_first,2,mf_latent,0.030864197530864196,0.6,0.7,1.0
700,40,core_first,2,mf_impute,0.030864197530864196,0.8,0.8,1.0
701,40,core_first,1,random,0.15185185185185185,0.2,0.3,0.5
701,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
701,40,core_first,1,raw_distance,0.15185185185185185,1.0,1.0,1.0
701,40,core_first,1,raw_correlation,0.15185185185185185,1.0,0.9,1.0
701,40,core_first,1,mf_latent,0.15185185185185185,1.0,0.7,1.0
701,40,core_first,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
701,40,core_first,2,random,0.030864197530864196,0.0,0.1,0.16666666666666666
701,40,core_first,2,popular_group,0.030864197530864196,0.0,0.0,0.0015873015873015873
701,40,core_first,2,raw_distance,0.030864197530864196,0.8,0.5,1.0
701,40,core_first,2,raw_correlation,0.030864197530864196,0.6,0.6,0.5
701,40,core_first,2,mf_latent,0.030864197530864196,0.6,0.4,1.0
701,40,core_first,2,mf_impute,0.030864197530864196,0.8,0.6,0.5
726,40,core_first,1,random,0.15185185185185185,0.2,0.3,0.2
726,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
726,40,core_first,1,raw_distance,0.15185185185185185,0.4,0.4,1.0
726,40,core_first,1,raw_correlation,0.15185185185185185,0.2,0.1,0.25
726,40,core_first,1,mf_latent,0.15185185185185185,0.0,0.0,0.09090909090909091
726,40,core_first,1,mf_impute,0.15185185185185185,0.2,0.1,1.0
726,40,core_first,2,random,0.014814814814814815,0.0,0.0,0.034482758620689655
726,40,core_first,2,popular_group,0.014814814814814815,0.0,0.0,0.0015600624024961
726,40,core_first,2,raw_distance,0.014814814814814815,0.2,0.2,0.5
726,40,core_first,2,raw_correlation,0.014814814814814815,0.2,0.1,0.25
726,40,core_first,2,mf_latent,0.014814814814814815,0.0,0.0,0.09090909090909091
726,40,core_first,2,mf_impute,0.014814814814814815,0.2,0.1,1.0
744,40,core_first,1,random,0.15185185185185185,0.4,0.2,1.0
744,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
744,40,core_first,1,raw_distance,0.15185185185185185,1.0,0.7,1.0
744,40,core_first,1,raw_correlation,0.15185185185185185,1.0,0.7,1.0
744,40,core_first,1,mf_latent,0.15185185185185185,1.0,0.8,1.0
744,40,core_first,1,mf_impute,0.15185185185185185,1.0,1.0,1.0
744,40,core_first,2,random,0.014814814814814815,0.0,0.0,0.05263157894736842
744,40,core_first,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
744,40,core_first,2,raw_distance,0.014814814814814815,0.4,0.2,1.0
744,40,core_first,2,raw_correlation,0.014814814814814815,0.2,0.2,1.0
744,40,core_first,2,mf_latent,0.014814814814814815,0.2,0.3,1.0
744,40,core_first,2,mf_impute,0.014814814814814815,0.2,0.2,0.25
749,40,core_first,1,random,0.15185185185185185,0.4,0.2,0.5
749,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
749,40,core_first,1,raw_distance,0.15185185185185185,0.8,0.5,1.0
749,40,core_first,1,raw_correlation,0.15185185185185185,0.2,0.4,1.0
749,40,core_first,1,mf_latent,0.15185185185185185,0.6,0.4,1.0
749,40,core_first,1,mf_impute,0.15185185185185185,0.8,0.8,1.0
749,40,core_first,2,random,0.014814814814814815,0.2,0.1,0.2
749,40,core_first,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
749,40,core_first,2,raw_distance,0.014814814814814815,0.0,0.0,0.009259259259259259
749,40,core_first,2,raw_correlation,0.014814814814814815,0.0,0.0,0.006802721088435374
749,40,core_first,2,mf_latent,0.014814814814814815,0.0,0.0,0.09090909090909091
749,40,core_first,2,mf_impute,0.014814814814814815,0.0,0.0,0.027777777777777776
750,40,core_first,1,random,0.15185185185185185,0.0,0.2,0.14285714285714285
750,40,core_first,1,popular_group,0.15185185185185185,1.0,1.0,1.0
750,40,core_first,1,raw_distance,0.15185185185185185,0.6,0.5,1.0
750,40,core_first,1,raw_correlation,0.15185185185185185,1.0,0.8,1.0
750,40,core_first,1,mf_latent,0.15185185185185185,0.8,0.6,1.0
750,40,core_first,1,mf_impute,0.15185185185185185,0.6,0.6,1.0
750,40,core_first,2,random,0.014814814814814815,0.0,0.1,0.14285714285714285
750,40,core_first,2,popular_group,0.014814814814814815,0.0,0.0,0.0015220700152207
750,40,core_first,2,raw_distance,0.014814814814814815,0.2,0.1,1.0
750,40,core_first,2,raw_correlation,0.014814814814814815,0.4,0.3,1.0
750,40,core_first,2,mf_latent,0.014814814814814815,0.4,0.2,1.0
750,40,core_first,2,mf_impute,0.014814814814814815,0.0,0.0,0.041666666666666664
766,40,core_first,1,random,0.03827160493827161,0.0,0.0,0.019230769230769232
766,40,core_first,1,popular_group,0.03827160493827161,0.0,0.0,0.0014727540500736377
766,40,core_first,1,raw_distance,0.03827160493827161,0.8,0.5,1.0
766,40,core_first,1,raw_correlation,0.03827160493827161,0.6,0.7,1.0
766,40,core_first,1,mf_latent,0.03827160493827161,0.4,0.4,1.0
766,40,core_first,1,mf_impute,0.03827160493827161,0.4,0.3,1.0
766,40,core_first,2,random,0.006172839506172839,0.0,0.0,0.00819672131147541
766,40,core_first,2,popular_group,0.006172839506172839,0.0,0.0,0.0014285714285714286
766,40,core_first,2,raw_distance,0.006172839506172839,0.4,0.3,0.5
766,40,core_first,2,raw_correlation,0.006172839506172839,0.4,0.3,1.0
766,40,core_first,2,mf_latent,0.006172839506172839,0.2,0.2,1.0
766,40,core_first,2,mf_impute,0.006172839506172839,0.2,0.2,0.3333333333333333
772,40,core_first,1,random,0.03827160493827161,0.0,0.0,0.016129032258064516
772,40,core_first,1,popular_group,0.03827160493827161,0.0,0.0,0.0014727540500736377
772,40,core_first,1,raw_distance,0.03827160493827161,0.8,0.5,1.0
772,40,core_first,1,raw_correlation,0.03827160493827161,0.6,0.7,1.0
772,40,core_first,1,mf_latent,0.03827160493827161,0.4,0.4,1.0
772,40,core_first,1,mf_impute,0.03827160493827161,0.4,0.2,0.5
772,40,core_first,2,random,0.008641975308641974,0.0,0.0,0.012658227848101266
772,40,core_first,2,popular_group,0.008641975308641974,0.0,0.0,0.001443001443001443
772,40,core_first,2,raw_distance,0.008641975308641974,0.4,0.2,1.0
772,40,core_first,2,raw_correlation,0.008641975308641974,0.2,0.3,1.0
772,40,core_first,2,mf_latent,0.008641975308641974,0.2,0.2,0.5
772,40,core_first,2,mf_impute,0.008641975308641974,0.2,0.1,0.5
794,40,core_first,1,random,0.12469135802469136,0.2,0.2,0.25
794,40,core_first,1,popular_group,0.12469135802469136,0.0,0.0,0.008064516129032258
794,40,core_first,1,raw_distance,0.12469135802469136,0.6,0.6,1.0
794,40,core_first,1,raw_correlation,0.12469135802469136,0.6,0.7,1.0
794,40,core_first,1,mf_latent,0.12469135802469136,1.0,0.8,1.0
794,40,core_first,1,mf_impute,0.12469135802469136,1.0,0.8,1.0
794,40,core_first,2,random,0.014814814814814815,0.0,0.0,0.04
794,40,core_first,2,popular_group,0.014814814814814815,0.0,0.0,0.0014184397163120568
794,40,core_first,2,raw_distance,0.014814814814814815,0.6,0.6,1.0
794,40,core_first,2,raw_correlation,0.014814814814814815,0.6,0.7,1.0
794,40,core_first,2,mf_latent,0.014814814814814815,1.0,0.8,1.0
794,40,core_first,2,mf_impute,0.014814814814814815,1.0,0.8,1.0
